YEAR,GEOID,Population,MedianAge,MHI,MedianRent,MedianValue,PercEduAttain,PercPoverty,PercWhite,PercBlack
2016,11001000802,3213,36.2,93750,1798,949400,84.5,16.5,80.5,8.6
2016,11001000901,7698,20.6,235517,2405,1405500,84.3,9.9,82.6,9.6
2016,11001000902,2467,42.8,202250,2318,1129300,84.6,2.3,91.9,5
2016,11001001001,7923,41.6,160412,2557,881900,89,4.8,89.4,6.2
2016,11001001002,3761,29.7,91473,1812,418500,80.2,26.6,85.5,6.2
2016,11001001100,5016,43.6,156250,1754,907200,86.8,4.8,82.6,9.7
2016,11001001200,4950,37.3,105000,1712,829000,84,3.6,86.7,11.2
2016,11001001301,3831,35.6,131162,1858,1498300,95.5,4.6,82.1,13
2016,11001001302,7366,35.3,106987,1845,394100,85.5,10.9,75.6,10.5
2016,11001001401,3340,38.4,114618,1663,1020400,92.3,7.9,83.7,10.5
2016,11001001402,3250,43.1,107348,1242,830700,78.6,7.5,80.7,10
2016,11001001500,6268,44.8,203796,3501,952500,86.4,3.4,85.9,12.8
2016,11001001600,4455,48.1,170053,1055,785000,78.9,4.1,31,68.2
2016,11001001702,3039,42.3,89268,1693,416300,62.8,5,45.6,47.6
2016,11001001803,4059,37,50227,1169,477100,33.8,17.8,10.9,63.6
2016,11001001804,5682,35.4,41894,1111,435100,29.2,20.3,16.1,66.2
2016,11001001901,3981,38,74875,1138,410900,40.9,11.1,19.3,69.2
2016,11001001902,2343,41.1,82344,1131,469000,41.7,9.7,22.1,74.2
2016,11001002001,2959,42.8,63906,1111,705200,41.4,9.9,27.1,46.9
2016,11001002002,3934,39.7,82500,1119,563500,47.7,13.2,29.9,55.8
2016,11001002101,5660,38.3,58480,987,364200,26.2,8.5,8,68.7
2016,11001002102,5076,41.8,71528,1050,432700,47,14.1,12.5,72.6
2016,11001002201,3641,34.2,67470,NA,488900,38.2,8.5,18.5,68.6
2016,11001002202,3845,32.1,53073,1095,422000,29.7,21.1,12.7,62.3
2016,11001002301,3379,39.3,105931,1139,472400,46,9,27.8,61.8
2016,11001002302,1722,43.5,60205,1991,296700,56.4,22.8,45.6,46.7
2016,11001002400,4298,36.8,104651,1545,486900,47.9,8.8,31.9,52.5
2016,11001002501,2986,37.8,48893,549,648900,36,18.5,37.2,47.8
2016,11001002502,6042,34.8,65129,1217,560300,41.8,12.1,28.1,50
2016,11001002600,2627,45.5,142417,1418,905000,83.8,3.4,50.2,41.8
2016,11001002701,5856,33,54780,1322,536400,64.6,17.4,64,19.2
2016,11001002702,6376,33.3,76541,1374,761400,67.4,10.1,76.3,16.6
2016,11001002801,3882,31.7,47610,1170,395000,39.7,19.7,31.9,42.3
2016,11001002802,4514,30.3,57652,1041,386600,47.9,23.6,42.4,25
2016,11001002900,4352,31.1,93672,1499,571600,62.2,7.3,50.5,30.6
2016,11001003000,3356,30.8,77609,1526,647300,68.7,24.2,47.6,47.3
2016,11001003100,3176,32.9,84278,1514,486800,53.8,12.3,44,31.4
2016,11001003200,5078,33,86307,977,491900,39.3,14.4,34.7,49.2
2016,11001003301,3922,33.2,118198,2352,632700,73.7,7.4,47.6,47.9
2016,11001003302,2213,31.8,121375,1830,652000,76.8,12.1,50.7,42.3
2016,11001003400,4723,21.5,87535,1078,590100,57.1,18.7,28.3,68.2
2016,11001003500,5440,23.1,77500,1105,499300,55.9,22.9,20.9,73.5
2016,11001003600,5123,32,92288,1591,762700,65.2,14,51.8,33.2
2016,11001003700,5859,31,79904,1247,527000,55.8,15.7,46.7,38.6
2016,11001003800,5038,34.9,95454,1641,618500,72.8,9.4,77.3,15
2016,11001003900,4479,34.3,91009,1676,419500,87.9,9.8,81.8,13.3
2016,11001004001,4310,35.1,117055,2084,607900,90.5,3.6,81.7,6.1
2016,11001004002,3137,34.8,97125,1815,590300,90.3,4.3,87.9,6.6
2016,11001004100,2749,45,132431,2063,1127200,92.6,6.3,84.3,3.9
2016,11001004201,3709,31.6,104818,1815,631000,90.5,4.3,86.4,7.1
2016,11001004202,2492,32.2,105538,1803,463900,90.8,7.5,85.7,3.1
2016,11001004300,3918,34.2,84375,1584,676700,78.7,10.2,61.9,27.6
2016,11001004400,5551,33.2,154402,2494,686100,88,13.7,76.2,20.2
2016,11001004600,2833,32,92738,1185,568500,52.4,15.2,40.5,54.2
2016,11001004701,4854,30,29643,881,487900,40.8,24.5,20.7,69.8
2016,11001004702,2875,32.1,100179,2222,513600,70.9,14,53.9,38.7
2016,11001004801,2560,33.1,106806,1685,601600,64.4,10.2,47.4,42.6
2016,11001004802,3540,33.4,59980,971,628700,49.9,23.2,34.4,50
2016,11001004901,2826,31.9,77750,1676,674200,63.2,18.3,45.1,39.9
2016,11001004902,3155,32.6,95500,1558,512500,62.5,15.6,49.4,20.8
2016,11001005001,2076,34.6,131354,1910,739800,78.8,9.3,78.9,17.4
2016,11001005002,5971,34.3,80833,1701,457100,64.8,11.9,56.1,19.2
2016,11001005201,6205,31.6,109074,1881,591800,79.4,8.5,82.2,6.5
2016,11001005301,4990,32.4,89340,1733,468300,93.7,9.4,88.3,2.6
2016,11001005500,6780,33.9,77808,1982,693400,90.6,18.6,80.8,7
2016,11001005600,6684,27.8,65833,1851,451000,84.4,24.6,78.5,8.5
2016,11001005800,2769,40.4,135718,2402,517100,82.1,15.2,70.9,9.2
2016,11001005900,2760,28.1,100000,2265,462400,78.2,17.3,61.2,21.6
2016,11001006202,65,NA,NA,NA,NA,100,0,100,0
2016,11001006400,2455,31.1,23485,440,502000,23.5,44.8,11.1,86.2
2016,11001006500,2569,31.9,121779,1922,886200,86.1,11.7,86,12.5
2016,11001006600,2027,41.2,146920,1805,1042900,88.5,3.5,89,4.8
2016,11001006700,4184,38.1,137829,1785,762600,89.5,4.9,82.3,14
2016,11001006801,2142,36.3,83750,1488,532800,56.8,10.3,44.1,50.4
2016,11001006802,2488,35.5,130809,2004,627200,71.9,9.3,60.9,38
2016,11001006804,2803,36.1,NA,NA,NA,6.3,59.2,7.8,90
2016,11001006900,2220,40,124045,1234,737300,76,4,75.9,24.1
2016,11001007000,2834,31.3,121354,1791,785500,86.4,4.6,83.4,15.4
2016,11001007100,3349,30.3,69145,999,489600,56.2,35.9,40.1,57.2
2016,11001007200,4664,31.7,95481,2100,495100,80.6,12,68.4,28.8
2016,11001007301,4680,22.8,76734,2481,NA,57.6,3.6,68.1,26.9
2016,11001007304,3427,35.8,31782,804,239300,9.8,37,5,95.7
2016,11001007401,2314,26.5,14692,448,272000,7.8,63.2,0,99.5
2016,11001007403,3192,27,24758,1078,166400,9.5,40.8,1.4,98.6
2016,11001007404,3785,24.2,35357,1015,297300,12.6,37.4,0.7,93.9
2016,11001007406,2954,24.8,30000,1326,251100,4.2,44.2,1.6,92.7
2016,11001007407,2901,34,38138,1023,229800,17.5,23.8,3.6,98.5
2016,11001007408,3607,31.3,21735,1112,198900,3.8,53.3,1.4,93.4
2016,11001007409,3894,27.6,35625,1056,256100,8.9,30.9,1.1,95.2
2016,11001007502,5164,33.9,25027,834,259600,14.1,49.4,1.6,98.6
2016,11001007503,2648,26,29476,1065,318200,19.3,45.6,4.4,95.3
2016,11001007504,2903,27.6,18618,889,285000,12.1,42.8,0.8,99.2
2016,11001007601,4909,38.2,34107,898,238600,17.5,21.4,6.9,92
2016,11001007603,4034,44,47770,966,232300,25.7,27.2,6.7,88.5
2016,11001007604,4012,36.1,51594,1085,384400,27.5,25.8,5.8,90.2
2016,11001007605,3993,36.8,35042,1030,260800,19.3,31,5.4,86.5
2016,11001007703,5521,29.6,25540,892,237900,4.1,42,0,94.2
2016,11001007707,4507,31.4,39746,727,270100,15.8,34.9,0.5,100
2016,11001007708,3012,34.7,35046,1042,163600,1.5,30.2,0,100
2016,11001007709,2275,42.6,35423,976,236200,16.9,28.5,2.4,94.8
2016,11001007803,3707,38.5,37234,1103,224300,16.7,22.6,1.8,88.4
2016,11001007804,3547,37.3,45396,816,231600,12,32.2,1.3,96.8
2016,11001007806,2078,41.6,33125,909,256000,7.3,29.6,2.6,96.9
2016,11001007807,2317,37.9,46115,908,227800,14.3,14.9,3,94.4
2016,11001007808,3847,29.5,32376,762,230000,22,27,1.5,95.9
2016,11001007809,3074,34.2,40521,1077,206200,15.4,26.9,1.2,98.1
2016,11001007901,3897,37.4,47847,1081,475900,33.3,22.2,24.1,74.6
2016,11001007903,1907,36.3,62717,1277,365800,42,19.3,23.2,75.6
2016,11001008001,3162,34.5,135532,2039,605500,75.1,6.3,66.4,29.8
2016,11001008002,3437,35.8,114000,1568,597900,73.2,5.8,67.7,30.1
2016,11001008100,3237,35.4,137875,1725,833500,83,2.3,84.8,13.5
2016,11001008200,3006,31.2,112784,1643,891300,92,7.2,89.7,6.3
2016,11001008301,2419,32.5,132386,2220,744500,89.4,4.3,80.6,14.4
2016,11001008302,2446,34,123542,1954,690500,81.7,4.9,74,21.4
2016,11001008402,2129,39,79750,1295,621900,72.8,12,65.5,36.1
2016,11001008410,1454,32.4,108304,2071,595700,71.5,7.4,54.6,41.6
2016,11001008701,2642,35,98681,1804,536000,50.7,10.7,38.5,57.3
2016,11001008702,2026,36.4,51518,1319,402400,46.4,26.1,24.9,69.7
2016,11001008802,4897,37,62609,1078,417200,35.3,21.4,20.9,76.6
2016,11001008803,2344,24.4,17303,1085,219100,26.1,52,31.1,64.7
2016,11001008804,2500,36,43382,1033,335200,27.2,26.7,11.3,76.7
2016,11001008903,3448,31,40313,1143,261500,26.3,27.2,12.3,77.2
2016,11001008904,3338,35.8,28949,902,220500,17.9,26.3,11.4,82.6
2016,11001009000,3045,50.2,37868,395,341500,33.1,19.4,6.4,92.7
2016,11001009102,5264,29.4,42054,1009,319300,28.7,29.7,11.1,85.8
2016,11001009201,2844,30.8,75703,1411,563600,62.6,20.4,44.2,49.5
2016,11001009203,2686,37.7,84531,1166,433500,43.1,12.1,27.2,70.3
2016,11001009204,2851,34.3,23177,920,308700,16.8,36.1,12.1,82.2
2016,11001009301,3518,40,91389,1317,534900,56.6,8,35,58.4
2016,11001009302,1043,40.4,61836,1103,438200,45,9.2,35.2,60.3
2016,11001009400,5293,42.3,96250,988,462000,38.9,11,20.5,78.2
2016,11001009501,7625,22.8,45455,1144,348900,26.5,18.2,30.4,50.7
2016,11001009503,3437,44.8,93349,2217,441200,59.2,5.7,17.7,81.4
2016,11001009504,3318,43.5,74728,1231,427200,47,8.2,26.9,60.8
2016,11001009505,2579,42.3,63897,1332,395800,40.6,10.2,11.4,79.8
2016,11001009507,1777,34.9,61905,1451,309100,27.7,14.6,9.2,86.4
2016,11001009508,3688,39.6,56894,1391,337700,37.6,11.3,10.5,76.7
2016,11001009509,3309,37.7,58819,1667,359000,39.1,3.7,8.1,78.2
2016,11001009601,2383,34.3,30893,622,312900,14.9,42.7,1,98.3
2016,11001009602,3673,26.3,23188,863,293500,6.1,43.3,1.2,96
2016,11001009603,3514,43,40551,1064,229400,13.7,14.2,0.3,96.4
2016,11001009604,2123,49.4,51944,980,192800,19.4,11.8,4.9,95.4
2016,11001009700,3434,30.4,32083,871,245500,11.5,36.1,0.4,98.7
2016,11001009801,2373,25.7,21845,906,203100,14.4,43.9,4.8,96.4
2016,11001009802,1757,31.6,26205,726,185400,13,44.7,3.6,96.1
2016,11001009803,2786,32.2,20208,932,268200,7,48.6,0,99.6
2016,11001009804,2834,32.3,36405,1044,218900,10.9,34.1,1.7,90
2016,11001009807,2871,45.3,39720,926,224000,18.5,24.5,3.1,96.9
2016,11001009810,2658,28.2,28042,940,88600,7.5,41.3,1.2,98.6
2016,11001009811,5091,28.9,29148,897,213000,7.1,35.4,0,99.6
2016,11001009901,2718,46.6,84103,1315,369800,44.5,9.2,5,94.7
2016,11001009902,2964,38.3,47306,1073,258500,16.3,14,1,98.8
2016,11001009903,1854,39.3,52284,889,276600,22.1,20,4.9,94.6
2016,11001009904,2596,27.3,31357,869,238500,18.9,34.9,3.7,96.4
2016,11001009905,2897,34.4,43829,1031,168600,13.9,25.4,3,97
2016,11001009906,1463,35.7,42813,930,186200,15.7,25,4,96.7
2016,11001009907,2942,30.6,27328,636,191100,13.5,35.2,2.8,99.6
2016,11001010100,2647,36,87037,1821,384500,76.4,14.7,68.3,15.1
2016,11001010200,2552,38.4,101250,1793,480400,75.6,6,52.9,44.9
2016,11001010300,3265,40.7,59063,1317,447000,47.3,20.5,22.3,61.4
2016,11001010400,4726,35.6,38750,931,248900,19.1,29.2,6.7,93.4
2016,11001010500,3520,35.7,71985,1390,366500,72.3,17.4,48.4,40.9
2016,11001010600,6449,30.5,108571,2300,582200,81.3,14.9,66.5,25.2
2016,11001010700,1721,28.5,72731,2166,631700,91.7,20.2,84.2,5.9
2016,11001010800,6398,20,32132,1712,268800,82.5,50.1,72.6,13.8
2016,11001010900,4309,23.2,31755,1051,NA,16.4,46.7,2.4,97.6
2016,11001011000,3660,47.2,81667,1793,306700,82.6,6.3,71.4,23.7
2016,11001011100,5525,42.2,59716,1212,385100,32.4,18.2,12,86.4
2017,11001000100,5170,39.2,168477,2066,1231500,91.3,4.8,0.3,0
2017,11001000201,3682,19.8,NA,NA,NA,100,100,0.4,0
2017,11001000202,4473,26.6,162981,2450,1201000,92.6,16.2,1.2,0
2017,11001000300,6374,30.2,133008,1938,881500,89.1,18.6,0.5,0
2017,11001000400,1489,44.9,143229,2245,1381900,79.1,11.4,0.7,0
2017,11001000501,3632,33.9,109081,1987,695100,92.1,7.1,0.4,0
2017,11001000502,3296,38.3,129779,1765,1011500,87.1,2.8,0.9,0
2017,11001000600,4998,45.2,221103,1947,906300,90.8,5.6,0,0.5
2017,11001000701,5643,48.6,89889,1671,455700,87,11.7,0.2,0
2017,11001000702,3318,34.4,71671,1513,286800,74,9.2,0,0.5
2017,11001000801,6267,44,148456,2372,761900,86.5,10.3,1.8,0
2017,11001000802,3476,31.7,99808,1827,970300,87.9,13.3,1.3,0.4
2017,11001000901,7799,20.5,242208,3024,1477400,84.2,7,0.8,0.8
2017,11001000902,2584,43.6,205469,2158,1179600,86.7,2.2,1.1,0
2017,11001001001,7853,41.2,164180,2447,919000,89.5,5,0.6,0
2017,11001001002,3512,29.1,99167,1835,421800,80.6,27.3,1,1.4
2017,11001001100,4947,43,154156,1645,937000,86.8,5,0.5,0
2017,11001001200,5031,37.9,125179,1759,844300,86.2,4.2,2.7,0
2017,11001001301,4151,35.2,134282,1997,1396700,92.1,4.4,0.4,0
2017,11001001302,7563,37.2,113300,1922,459700,88.8,10.1,0,0.3
2017,11001001401,3334,38.5,120526,1649,1057700,91.3,6.1,1.1,0
2017,11001001402,3375,45.1,111361,1368,834600,79.7,5.7,2.2,0.8
2017,11001001500,6077,46.6,205159,3501,977200,86.3,3.9,0.7,0
2017,11001001600,4699,44.7,169250,2462,812000,80.3,3.9,0.3,0
2017,11001001702,3217,41.9,91711,1823,420800,64.3,5.2,0.3,0
2017,11001001803,4176,36.2,51182,1168,485500,30.8,20.5,0,0.2
2017,11001001804,5668,36.8,42579,1088,450900,28.1,24.3,0,0
2017,11001001901,4065,38,82963,1057,445700,48.4,11.5,0.7,0
2017,11001001902,2494,43.6,89583,1184,514900,40,9,1.8,0.5
2017,11001002001,3150,41,63060,1164,765300,40.2,12.2,0.3,0
2017,11001002002,4202,35.7,87256,1178,597000,47.8,12.4,0.5,0
2017,11001002101,4819,46.8,54359,993,418100,26.9,10,0.6,0
2017,11001002102,5264,41,76836,1111,453200,48.9,13.3,0.6,0
2017,11001002201,2955,41.6,65069,1044,564900,38.4,7.1,0.5,0
2017,11001002202,3347,34.3,54817,1171,464200,35.1,14.7,1.8,0.4
2017,11001002301,3625,38.4,118750,1204,538000,46.5,8.6,0.4,0.2
2017,11001002302,1708,43.1,60417,2009,302800,57.5,22.7,3,0
2017,11001002400,4067,36.8,105189,1623,531400,54.5,7.5,0.4,0.5
2017,11001002501,3138,35.8,59141,577,666700,40.3,14.9,0.3,0.5
2017,11001002502,6389,35,73464,1238,564800,40.8,14.3,1.5,0.3
2017,11001002600,2521,45.5,181875,1391,923800,84.6,4.1,0.8,0.2
2017,11001002701,6173,32.5,72308,1451,681800,64.8,15.7,1.9,0.3
2017,11001002702,6306,33.9,78976,1480,759900,66.4,11.4,1.4,0
2017,11001002801,4169,32,53568,1289,411500,46.3,21.1,0,0.3
2017,11001002802,4651,32,59811,1049,353400,47.8,20.1,0.8,0
2017,11001002900,4465,30.9,103700,1621,608300,63.1,8.4,1.2,0.4
2017,11001003000,3279,31.6,67457,1173,677900,64,17.1,0.5,0
2017,11001003100,3282,34.4,94939,1518,574700,56.4,9.7,1.2,0
2017,11001003200,4822,35.1,92375,1243,483300,45.6,12.9,0,0
2017,11001003301,4066,35,121250,2676,687200,73.5,6.6,0.8,0
2017,11001003302,2256,31.3,112426,1840,681500,74.9,12.6,0.6,0
2017,11001003400,4901,21.8,88772,1077,710200,58.7,17,0.6,0.3
2017,11001003500,5539,23.1,87813,1197,541400,55,20.1,1,0.2
2017,11001003600,4833,32.1,93734,1487,630600,71.5,15.3,0.7,0.4
2017,11001003700,5917,30.3,79440,1239,499500,56.9,21,0,0
2017,11001003800,5259,34,98093,1714,656000,74.7,10.4,0.6,0.6
2017,11001003900,4643,35,97557,1672,446100,87.3,8.3,0.5,0.4
2017,11001004001,4400,35.3,118988,2044,600900,89.7,3.5,0,0
2017,11001004002,3190,34.5,102455,1876,626200,92.9,3.7,0,0.4
2017,11001004100,2658,44.9,143586,2022,977500,93.2,5.1,0,0
2017,11001004201,3724,31.7,114205,1866,656300,88.2,3.1,0.3,0.6
2017,11001004202,2538,32.8,105978,1810,469400,92.2,5,0.9,0
2017,11001004300,4033,35.1,95000,1718,694600,79.8,8.9,0,0.7
2017,11001004400,5385,34.6,166071,2525,697000,87.9,7.9,0.3,0.4
2017,11001004600,2863,33.9,98698,1297,641100,58.9,17,0,0
2017,11001004701,4888,31.6,40378,945,513900,47.4,25.3,0,0
2017,11001004702,3144,32.4,101891,2317,478700,73.8,13.4,1.1,0.3
2017,11001004801,2725,32,109601,1828,633500,66.9,6.4,0.4,0.6
2017,11001004802,3528,33.7,67409,1211,590800,55,18.9,0.4,0
2017,11001004901,2837,32.4,103500,2019,739100,66.3,15.3,0.2,0
2017,11001004902,3147,32,87083,1796,544100,65.6,17.6,0.3,0
2017,11001005001,2083,35.3,138295,2250,814300,80.1,8.6,1.2,0
2017,11001005002,5986,33.6,87969,1805,470300,70.4,11.7,1,2.4
2017,11001005201,6263,32.5,114271,1968,563900,82.4,7.1,1.8,0.9
2017,11001005301,4915,33.2,90402,1824,444900,93.7,10.3,0,0.5
2017,11001005500,6864,34.9,79306,1995,713500,89.9,20.6,0.4,0.6
2017,11001005600,6442,28.4,83365,1875,484800,87,22.6,1.2,0
2017,11001005800,3039,40.6,137259,2475,510700,80.5,17.1,0.9,0.3
2017,11001005900,2682,28.5,101553,2224,455200,78,22.3,2.2,0
2017,11001006202,72,32.1,NA,NA,NA,100,0,0,0
2017,11001006400,2488,31.7,19459,517,465200,26.7,49.4,0,0
2017,11001006500,2604,32.1,125536,1986,891800,89.9,13.1,0.4,0
2017,11001006600,2036,40.9,134911,1830,1022300,88,3.6,1.6,0
2017,11001006700,4375,37,140054,1843,789500,88.6,3.9,0.3,0.6
2017,11001006801,2350,35.1,89327,1710,598500,63.6,10.9,0,1.2
2017,11001006802,2509,34.5,156042,2059,655000,77.6,7.5,1.1,0
2017,11001006804,2733,34,156583,NA,822400,7.8,47,1,0
2017,11001006900,2379,40.7,144063,1682,815700,80.6,3.7,4.1,0.4
2017,11001007000,2923,31,124583,1877,834100,85.2,4.2,3,0.6
2017,11001007100,3425,30.5,72109,1265,550300,53.5,40.8,1.1,0.5
2017,11001007200,5154,31.6,109605,2169,530000,81.7,10.4,0.5,0
2017,11001007301,4606,23.6,84009,2465,NA,60.4,4.4,1.4,0.8
2017,11001007304,3592,35.7,32428,919,263500,12.1,33.9,0.6,0
2017,11001007401,2262,25.5,14566,399,255200,7.9,64.6,0,0
2017,11001007403,3187,26.3,25761,1115,231300,9.7,39.8,0,0
2017,11001007404,4307,22.8,42439,1058,339200,16.2,30.5,0,0
2017,11001007406,3254,21.7,24688,1418,250000,7.9,48.5,0,0
2017,11001007407,3297,32.4,34410,1067,239600,19,23.8,0.8,0
2017,11001007408,3632,29.7,21728,1100,265200,6.7,52.6,0,0
2017,11001007409,4000,27.2,38107,1087,255700,7.9,29.1,0.6,0
2017,11001007502,5314,34.2,27003,944,264800,13.2,43.2,0.2,0
2017,11001007503,2454,28.2,26250,1000,345600,21.6,41.5,0.8,0
2017,11001007504,2906,27.2,17077,913,316700,11.4,45,0,0
2017,11001007601,4855,38.5,34840,938,255000,21,19.9,0,0.7
2017,11001007603,4283,44.1,49435,976,221400,31.5,32,0.6,0
2017,11001007604,4256,38.1,54338,1131,412100,25.3,24.9,0,0
2017,11001007605,3956,36.9,33659,1105,247300,21,34.2,1.3,0
2017,11001007703,6159,30.6,26020,1001,257500,4.4,33.3,0.3,0
2017,11001007707,4484,31.3,40995,722,272800,14.8,26.9,0.4,0
2017,11001007708,3039,31.9,35488,1054,220600,1.6,37.4,0,0
2017,11001007709,2524,40.2,33750,1005,250000,18.9,26.5,0.4,0
2017,11001007803,4111,34.8,37203,1041,251700,16.5,23.3,0.2,0
2017,11001007804,4121,34.3,51065,734,301000,17.5,28.4,1.5,0
2017,11001007806,2169,38.4,37981,952,297800,16.5,22.4,0,0
2017,11001007807,2171,39.9,38438,967,250300,13.4,20.2,0,0
2017,11001007808,3949,30.2,31714,834,226400,16.8,26.5,0,0
2017,11001007809,3521,32.5,47713,1072,209300,15.1,29.9,0,0.5
2017,11001007901,4078,34.8,51949,1114,514100,37.9,23.1,0.5,0.2
2017,11001007903,1971,36,80588,1405,439600,47.7,16.3,0.2,0.5
2017,11001008001,3125,34.5,139706,2190,622200,77.2,3.6,1.4,1.2
2017,11001008002,3470,36.2,116641,1616,678700,73.6,7.3,0.3,0.2
2017,11001008100,3286,35.5,143068,1787,849700,84,1.7,1.3,0
2017,11001008200,3056,31.2,115742,1773,989800,91.7,8,0.3,0.5
2017,11001008301,2423,32.3,147989,2556,798300,88.2,3.4,1.3,0.3
2017,11001008302,2547,34.5,129167,1928,753800,78.2,3.5,0.3,0
2017,11001008402,2352,36.2,93011,1257,676900,75.6,8.7,2.4,0
2017,11001008410,1533,32.4,141563,2544,651900,72.2,5.7,0,0.4
2017,11001008701,2368,33.9,100333,2234,567300,57,6.6,0,0.2
2017,11001008702,2751,33.9,72292,1660,437700,56.2,20.1,1.5,0.1
2017,11001008802,4311,37.3,64810,1063,510300,38.2,17.9,0,0
2017,11001008803,2569,24.3,25774,1108,243500,27.1,48.6,1.3,0
2017,11001008804,2561,34.6,43922,1031,387700,30.4,24.3,0.5,0
2017,11001008903,3252,33.1,40605,1212,318100,33.6,26.8,0.2,0
2017,11001008904,3680,35.7,33228,937,278100,18.4,29.3,1.4,0
2017,11001009000,3523,45.8,38088,397,399000,40.1,18.5,0,0
2017,11001009102,5254,30.2,44217,961,350300,32.4,30.5,0.6,0
2017,11001009201,2718,30.7,84844,1612,662400,69.4,20.8,1.5,2.6
2017,11001009203,2808,38.7,70156,1139,498000,41.3,18.8,1.4,0.2
2017,11001009204,2918,34.2,26215,862,330900,18.7,28.2,0,0
2017,11001009301,3468,39.8,94495,1277,540900,58.5,10.4,0,0.3
2017,11001009302,1279,39.9,71375,1129,510200,41,12.1,0.5,0
2017,11001009400,4917,42.5,97804,1009,498000,42.1,8.3,1.1,0
2017,11001009501,7659,22.6,48395,1152,361800,28.6,10.4,0.8,1.9
2017,11001009503,3144,44.2,104603,2187,478200,55.5,5.4,0,0
2017,11001009504,3296,43.1,83690,1329,449800,50.6,9.9,0.5,0
2017,11001009505,2940,41.4,67112,1750,423800,38.8,11.4,2.2,0
2017,11001009507,1924,33.9,74375,1583,332600,26.5,13.8,0.6,0
2017,11001009508,3691,41.4,56404,1448,356600,35.5,13.9,0,0
2017,11001009509,3314,38.1,64792,2134,377400,39.5,3.9,1.5,0
2017,11001009601,2567,31.8,29428,698,313600,17.8,41,0,0
2017,11001009602,3675,26.6,24138,942,320000,6,41.9,0,0
2017,11001009603,3635,44,44229,1082,230600,12.1,11.3,0,0
2017,11001009604,2204,48.4,56010,992,198400,19.2,12.1,0.6,0
2017,11001009700,3255,29.9,31771,958,261900,11.5,36,0,0
2017,11001009801,2317,26.3,20513,715,231700,13.7,41.4,0.3,0
2017,11001009802,2051,28.6,23625,1081,215400,11.6,48,0,0
2017,11001009803,3081,30.3,26306,1030,282800,7.5,41.7,0,0
2017,11001009804,2826,33.6,36559,1084,217900,11.1,33.9,0,0
2017,11001009807,3369,41.3,41452,962,234800,20.7,31.6,0.6,0
2017,11001009810,2914,29.4,30704,946,NA,6.4,37.3,0.3,0
2017,11001009811,5163,28.1,30764,935,236700,6.9,35.7,0,0
2017,11001009901,2890,44,89813,1570,383800,45.3,9.3,0,0
2017,11001009902,3120,40.3,51813,873,258000,16.2,15.7,0.3,0
2017,11001009903,1952,40.1,64279,940,304800,22.3,19.3,1.7,0
2017,11001009904,2979,25.7,30728,936,298600,16.5,35.3,1.2,0
2017,11001009905,2890,33,40650,1058,174800,12.2,28.4,1.5,0
2017,11001009906,1623,35.5,44357,999,217500,13.9,22.9,1.3,0
2017,11001009907,2773,31.2,31426,667,185300,11.2,28.8,0.4,0
2017,11001010100,2861,35.4,84514,1802,431500,78.8,16.5,0,0
2017,11001010200,2745,36.2,104215,1878,561700,77.1,7.5,2.9,0.4
2017,11001010300,3515,40.8,69741,1324,443700,56.4,12.2,2.3,0
2017,11001010400,4625,36.1,36477,943,260300,19.9,27.5,0.2,0
2017,11001010500,3624,35.5,83750,1421,398100,73,21.6,3.2,0
2017,11001010600,7167,30.6,110469,2378,599300,82.8,12.5,0.4,0.1
2017,11001010700,1711,28.9,73750,2171,444700,89.7,20.3,1.8,0
2017,11001010800,6451,20.2,36058,1786,242500,83.2,45.6,0.4,0.1
2017,11001010900,4054,24.9,31094,1108,334100,15.4,43.8,0.5,0
2017,11001011000,3720,46.8,75529,1694,336900,82.1,6.6,0.8,0
2017,11001011100,5548,42.4,75781,1274,427300,39.7,21.2,1.3,0.1
2018,11001000100,5160,41.3,191146,2289,1333300,89.6,5.6,0.3,0
2018,11001000201,3817,19.8,NA,NA,NA,100,0,0.2,0.2
2018,11001000202,4541,27.5,170987,2398,1179700,90.5,16.8,1.3,0.1
2018,11001000300,6334,31.5,152120,2056,918600,91.1,17.4,0.6,0
2018,11001000400,1428,45.7,126731,2221,1130000,82,9.2,0.8,0
2018,11001000501,3545,34.8,116303,2134,668800,92,4.7,0.5,0.1
2018,11001000502,3371,39.2,142750,1908,1141100,88.6,3.4,0.5,0
2018,11001000600,4969,45.2,177759,2039,878000,88.2,5.3,0,0
2018,11001000701,5873,47.6,98750,1725,528200,92.7,13.2,0.2,0
2018,11001000702,3355,34.5,69292,1631,278700,73.8,12.6,0.8,0.5
2018,11001000801,6426,40,144922,2296,781700,86.8,13.5,2,0.2
2018,11001000802,3567,34,114091,1872,935400,87.4,10.4,1.7,0.4
2018,11001000901,7448,20.2,250001,2471,1508300,85.8,5.2,0.9,0.2
2018,11001000902,2564,43,217708,2556,1188300,87.7,2.1,2.4,0
2018,11001001001,7742,42.8,179762,2119,968300,90.6,4.7,0.3,0
2018,11001001002,3519,29.6,102479,1952,425800,83,20.7,1.4,1.1
2018,11001001100,5110,43.1,147727,1681,1004000,87.8,4.6,0.8,0
2018,11001001200,5247,38.4,126250,1810,860100,86.3,4.3,2.1,0
2018,11001001301,4133,35,127000,1947,1366500,89.2,4.4,0.5,0
2018,11001001302,7623,36.6,107256,1951,490900,84.9,10.2,0,0.4
